시도,시군구,행정번호,년도,총인구수,고용률
인천광역시,인천옹진군,2872000000,2022,20613,76.2
광주광역시,광주동구,2911000000,2022,105909,56.5
광주광역시,광주서구,2914000000,2022,287401,59.4
광주광역시,광주남구,2915500000,2022,212379,58.3
광주광역시,광주북구,2917000000,2022,424707,55.55
광주광역시,광주광산구,2920000000,2022,400654,61.25
대전광역시,대전동구,3011000000,2022,219751,53.7
대전광역시,대전중구,3014000000,2022,227108,57.95
대전광역시,대전서구,3017000000,2022,470374,59.45
대전광역시,대전유성구,3020000000,2022,356093,63.35
대전광역시,대전대덕구,3023000000,2022,172746,59.75
울산광역시,울산중구,3111000000,2022,208132,55.15
울산광역시,울산남구,3114000000,2022,310638,58.2
울산광역시,울산동구,3117000000,2022,151711,56.8
울산광역시,울산북구,3120000000,2022,218670,59.55
울산광역시,울산울주군,3171000000,2022,221512,58.8
세종특별자치시,세종시,3611000000,2022,383591,63.7
경기도,경기수원장안구,4111100000,2022,270524,61.85
경기도,경기수원권선구,4111300000,2022,367446,61.85
경기도,경기수원팔달구,4111500000,2022,192610,61.85
경기도,경기수원영통구,4111700000,2022,360384,61.85
경기도,경기성남수정구,4113100000,2022,230460,61
경기도,경기성남중원구,4113300000,2022,210505,61
경기도,경기성남분당구,4113500000,2022,481553,61
경기도,경기의정부시,4115000000,2022,463724,57.3
경기도,경기안양만안구,4117100000,2022,234394,58.95
경기도,경기안양동안구,4117300000,2022,313834,58.95
경기도,경기부천시,4119000000,2022,790128,59.65
경기도,경기광명시,4121000000,2022,287945,58.15
경기도,경기평택시,4122000000,2022,578529,64.05
경기도,경기동두천시,4125000000,2022,91546,55.7
경기도,경기안산상록구,4127100000,2022,344664,62.25
경기도,경기안산단원구,4127300000,2022,296996,62.25
경기도,경기고양덕양구,4128100000,2022,490088,60.7
경기도,경기고양일산동구,4128500000,2022,296122,60.7
경기도,경기고양일산서구,4128700000,2022,290325,60.7
경기도,경기과천시,4129000000,2022,78137,58.65
경기도,경기구리시,4131000000,2022,188701,60.55
경기도,경기남양주시,4136000000,2022,737353,57.6
경기도,경기오산시,4137000000,2022,229849,63.65
경기도,경기시흥시,4139000000,2022,512912,64.15
경기도,경기군포시,4141000000,2022,266213,59.9
경기도,경기의왕시,4143000000,2022,160221,58.35
경기도,경기하남시,4145000000,2022,326059,62.2
경기도,경기용인처인구,4146100000,2022,259288,58.55
경기도,경기용인기흥구,4146300000,2022,438235,58.55
경기도,경기용인수지구,4146500000,2022,377448,58.55
경기도,경기파주시,4148000000,2022,495315,60.9
경기도,경기이천시,4150000000,2022,222721,67.1
경기도,경기안성시,4155000000,2022,188842,64.3
경기도,경기김포시,4157000000,2022,484267,61.8
경기도,경기화성시,4159000000,2022,910814,66.75
경기도,경기광주시,4161000000,2022,391462,63.85
경기도,경기양주시,4163000000,2022,243432,58
경기도,경기포천시,4165000000,2022,146701,63.05
경기도,경기여주시,4167000000,2022,113150,62.8
경기도,경기연천군,4180000000,2022,42062,62.4
경기도,경기가평군,4182000000,2022,62150,61.85
경기도,경기양평군,4183000000,2022,122323,58.9
강원도,강원춘천시,4211000000,2022,286664,58.75
강원도,강원원주시,4213000000,2022,360807,59.8
강원도,강원강릉시,4215000000,2022,211381,60.6
강원도,강원동해시,4217000000,2022,89426,60.65
강원도,강원태백시,4219000000,2022,39428,63.05
강원도,강원속초시,4221000000,2022,82806,61.9
강원도,강원삼척시,4223000000,2022,63455,61.25
강원도,강원홍천군,4272000000,2022,67977,71.5
강원도,강원횡성군,4273000000,2022,46532,67.4
강원도,강원영월군,4275000000,2022,37728,69.1
강원도,강원평창군,4276000000,2022,40990,71.4
강원도,강원정선군,4277000000,2022,34931,70.5
강원도,강원철원군,4278000000,2022,42256,66.1
강원도,강원화천군,4279000000,2022,23388,73
강원도,강원양구군,4280000000,2022,21383,70.95
강원도,강원인제군,4281000000,2022,32206,71.55
강원도,강원고성군,4282000000,2022,27274,70.85
강원도,강원양양군,4283000000,2022,27866,69.25
충청북도,충북청주상당구,4311100000,2022,196425,63.55
충청북도,충북청주서원구,4311200000,2022,191273,63.55
충청북도,충북청주흥덕구,4311300000,2022,268051,63.55
충청북도,충북청주청원구,4311400000,2022,193824,63.55
충청북도,충북충주시,4313000000,2022,208277,64.25
충청북도,충북제천시,4315000000,2022,130988,61.25
충청북도,충북보은군,4372000000,2022,31455,68.45
충청북도,충북옥천군,4373000000,2022,49520,65.7
충청북도,충북영동군,4374000000,2022,44956,64.65
충청북도,충북증평군,4374500000,2022,37262,65.35
충청북도,충북진천군,4375000000,2022,86147,70.55
충청북도,충북괴산군,4376000000,2022,37055,67.6
충청북도,충북음성군,4377000000,2022,92058,69.9
충청북도,충북단양군,4380000000,2022,27767,66.4
충청남도,충남천안동남구,4413100000,2022,255647,64.05
충청남도,충남천안서북구,4413300000,2022,401912,64.05
충청남도,충남공주시,4415000000,2022,102571,61.55
충청남도,충남보령시,4418000000,2022,97157,65.2
충청남도,충남아산시,4420000000,2022,334539,63.65
충청남도,충남서산시,4421000000,2022,176413,68.7
충청남도,충남논산시,4423000000,2022,112617,62.75
충청남도,충남계룡시,4425000000,2022,44475,55.95
충청남도,충남당진시,4427000000,2022,168253,69.5
충청남도,충남금산군,4471000000,2022,50092,64.4
충청남도,충남부여군,4476000000,2022,62343,66.75
충청남도,충남서천군,4477000000,2022,49964,67.5
충청남도,충남청양군,4479000000,2022,30266,76.5
충청남도,충남홍성군,4480000000,2022,98068,66.95
충청남도,충남예산군,4481000000,2022,77385,68.6
충청남도,충남태안군,4482500000,2022,61335,71.5
전라북도,전북전주완산구,4511100000,2022,332573,59.75
전라북도,전북전주덕진구,4511300000,2022,318922,59.75
전라북도,전북군산시,4513000000,2022,262467,55.95
전라북도,전북익산시,4514000000,2022,273697,58.35
전라북도,전북정읍시,4518000000,2022,105081,65.35
전라북도,전북남원시,4519000000,2022,77948,67.2
전라북도,전북김제시,4521000000,2022,81455,64.95
전라북도,전북완주군,4571000000,2022,92422,62.7
전라북도,전북진안군,4572000000,2022,24550,73.45
전라북도,전북무주군,4573000000,2022,23489,74.45
전라북도,전북장수군,4574000000,2022,21336,78.3
전라북도,전북임실군,4575000000,2022,26508,71
전라북도,전북순창군,4577000000,2022,26727,71.6
전라북도,전북고창군,4579000000,2022,52338,69.75
전라북도,전북부안군,4580000000,2022,50094,71.5
전라남도,전남목포시,4611000000,2022,216939,58.25
전라남도,전남여수시,4613000000,2022,274765,63.6
전라남도,전남순천시,4615000000,2022,278737,63.05
전라남도,전남나주시,4617000000,2022,116456,65.45
전라남도,전남광양시,4623000000,2022,152168,66.75
전라남도,전남담양군,4671000000,2022,45792,65.7
전라남도,전남곡성군,4672000000,2022,27060,69.45
전라남도,전남구례군,4673000000,2022,24655,70.05
전라남도,전남고흥군,4677000000,2022,61880,74.05
전라남도,전남보성군,4678000000,2022,38471,73.6
전라남도,전남화순군,4679000000,2022,62024,65.75
전라남도,전남장흥군,4680000000,2022,35650,72.6
전라남도,전남강진군,4681000000,2022,33177,68.7
전라남도,전남해남군,4682000000,2022,65831,73.05
전라남도,전남영암군,4683000000,2022,52395,70.5
전라남도,전남무안군,4684000000,2022,90608,62.75
전라남도,전남함평군,4686000000,2022,30784,70.5
전라남도,전남영광군,4687000000,2022,52197,67.55
전라남도,전남장성군,4688000000,2022,43146,67.25
전라남도,전남완도군,4689000000,2022,47597,68.65
전라남도,전남진도군,4690000000,2022,29507,75.6
전라남도,전남신안군,4691000000,2022,37858,78.5
경상북도,경북포항남구,4711100000,2022,227486,59.1
경상북도,경북포항북구,4711300000,2022,269164,59.1
경상북도,경북경주시,4713000000,2022,249607,60.9
경상북도,경북김천시,4715000000,2022,139324,64.9
경상북도,경북안동시,4717000000,2022,154610,60.5
경상북도,경북구미시,4719000000,2022,408110,62.1
경상북도,경북영주시,4721000000,2022,100749,60.4
경상북도,경북영천시,4723000000,2022,101088,66.6
경상북도,경북상주시,4725000000,2022,94823,66.7
경상북도,경북문경시,4728000000,2022,70373,61.9
경상북도,경북경산시,4729000000,2022,267725,58
경상북도,경북군위군,4772000000,2022,23340,72.4
경상북도,경북의성군,4773000000,2022,50186,72.9
경상북도,경북청송군,4775000000,2022,24295,80.6
경상북도,경북영양군,4776000000,2022,16022,74.9
경상북도,경북영덕군,4777000000,2022,34650,62.85
경상북도,경북청도군,4782000000,2022,41614,72.4
경상북도,경북고령군,4783000000,2022,30353,67.5
경상북도,경북성주군,4784000000,2022,42566,67.7
경상북도,경북칠곡군,4785000000,2022,112487,62.05
경상북도,경북예천군,4790000000,2022,55755,68.4
경상북도,경북봉화군,4792000000,2022,30139,74.45
경상북도,경북울진군,4793000000,2022,47030,61.8
경상북도,경북울릉군,4794000000,2022,8996,83.05
경상남도,경남창원의창구,4812100000,2022,215823,59.45
경상남도,경남창원성산구,4812300000,2022,248512,59.45
경상남도,경남창원마산합포구,4812500000,2022,179496,59.45
경상남도,경남창원마산회원구,4812700000,2022,183662,59.45
경상남도,경남창원진해구,4812900000,2022,193994,59.45
경상남도,경남진주시,4817000000,2022,343782,59.45
경상남도,경남통영시,4822000000,2022,122681,56.85
경상남도,경남사천시,4824000000,2022,109369,63.3
경상남도,경남김해시,4825000000,2022,535129,60.3
경상남도,경남밀양시,4827000000,2022,102945,61.1
경상남도,경남거제시,4831000000,2022,236662,59.9
경상남도,경남양산시,4833000000,2022,353792,57.65
경상남도,경남의령군,4872000000,2022,26061,69.15
경상남도,경남함안군,4873000000,2022,61456,62.65
경상남도,경남창녕군,4874000000,2022,58372,66.3
경상남도,경남고성군,4882000000,2022,50448,65.55
경상남도,경남남해군,4884000000,2022,41579,68.1
경상남도,경남하동군,4885000000,2022,42465,72
경상남도,경남산청군,4886000000,2022,34028,73.1
경상남도,경남함양군,4887000000,2022,37708,68.85
경상남도,경남거창군,4888000000,2022,60387,67
경상남도,경남합천군,4889000000,2022,42142,67.95
제주특별자치도,제주제주시,5011000000,2022,493389,67.15
제주특별자치도,제주서귀포시,5013000000,2022,184770,72.95
