시도,시군구,행정번호,년도,우울증환자수,평균연령,총인구수,스트레스인지율,고용률,코로나확진자수,1인당 정신건강예산(원),공공시설개수,우울증지수
인천광역시,인천옹진군,2872000000,2020,0,49.9,20455,29.3,61.3,0,4291,0,0
광주광역시,광주동구,2911000000,2020,3339,45.4,102897,29.9,58.7,124,8314,82,3.244992565
광주광역시,광주서구,2914000000,2020,5341,41.8,296576,28.3,58.7,210,8314,170,1.800887462
광주광역시,광주남구,2915500000,2020,3278,43,214579,27.2,58.7,112,8314,53,1.5276425
광주광역시,광주북구,2917000000,2020,7910,42.2,430431,26.7,58.7,423,8314,217,1.837692917
광주광역시,광주광산구,2920000000,2020,6197,38.3,405579,27.1,58.7,212,8314,374,1.52793907
대전광역시,대전동구,3011000000,2020,3324,44.6,223021,18.2,60.7,124,8492,53,1.490442604
대전광역시,대전중구,3014000000,2020,7017,44.9,235550,27.7,60.7,158,8492,53,2.978985353
대전광역시,대전서구,3017000000,2020,12062,40.9,477880,18.5,60.7,231,8492,115,2.524064619
대전광역시,대전유성구,3020000000,2020,4250,38.6,351047,29.7,60.7,256,8492,162,1.210664099
대전광역시,대전대덕구,3023000000,2020,2858,43.8,176384,28.3,60.7,76,8492,84,1.620328374
울산광역시,울산중구,3111000000,2020,3294,43.4,217595,25.1,58.1,102,4669,117,1.513821549
울산광역시,울산남구,3114000000,2020,8936,41.8,320064,27.8,58.1,371,4669,121,2.791941612
울산광역시,울산동구,3117000000,2020,656,41.3,156806,26.5,58.1,62,4669,68,0.418351339
울산광역시,울산북구,3120000000,2020,516,38.2,219014,27.8,58.1,85,4669,62,0.235601377
울산광역시,울산울주군,3171000000,2020,1095,43,222538,20.2,58.1,52,4669,111,0.492050796
세종특별자치시,세종시,3611000000,2020,6755,37.3,355831,24.1,62.7,149,3546,83,1.898373104
경기도,경기수원장안구,4111100000,2020,4110,41.9,273661,27.4,58.6,215,5298,58,1.501858138
경기도,경기수원권선구,4111300000,2020,3105,40.5,368645,27.4,58.6,169,5298,145,0.842273732
경기도,경기수원팔달구,4111500000,2020,9263,43.4,174930,27.4,58.6,181,5298,43,5.295260962
경기도,경기수원영통구,4111700000,2020,4477,37.2,368842,27.4,58.6,208,5298,89,1.213798862
경기도,경기성남수정구,4113100000,2020,3997,43.7,241701,27.7,57.95,360,5298,26,1.653696096
경기도,경기성남중원구,4113300000,2020,3230,43.9,216131,27.7,57.95,220,5298,42,1.494464006
경기도,경기성남분당구,4113500000,2020,20716,40.7,482232,27.7,57.95,622,5298,135,4.295857596
경기도,경기의정부시,4115000000,2020,10278,42.8,461710,27.2,54.7,690,5298,115,2.226072643
경기도,경기안양만안구,4117100000,2020,4371,43.9,239413,30,56.85,351,5298,55,1.825715396
경기도,경기안양동안구,4117300000,2020,7299,41.2,310614,30,56.85,363,5298,85,2.349861886
경기도,경기부천시,4119000000,2020,14399,42.7,818383,32.2,58.45,1166,5298,201,1.75944515
경기도,경기광명시,4121000000,2020,4448,42,298599,30.4,57.3,386,5298,89,1.489623207
경기도,경기평택시,4122000000,2020,6790,40.6,537307,28.9,59.85,819,5298,540,1.263709574
경기도,경기동두천시,4125000000,2020,2252,45.7,94353,25.6,51.3,67,5298,43,2.386781554
경기도,경기안산상록구,4127100000,2020,3238,41.5,351888,32.2,57.45,319,5298,108,0.920179148
경기도,경기안산단원구,4127300000,2020,8720,41.1,303027,32.2,57.45,358,5298,91,2.877631366
경기도,경기고양덕양구,4128100000,2020,3890,42.6,476962,31.1,56.5,593,5298,122,0.8155786
경기도,경기고양일산동구,4128500000,2020,9212,42,299716,31.1,56.5,557,5298,78,3.073576319
경기도,경기고양일산서구,4128700000,2020,7611,41.5,302538,31.1,56.5,280,5298,63,2.515717034
경기도,경기과천시,4129000000,2020,65,42,63231,26.5,52.35,68,5298,23,0.102797678
경기도,경기구리시,4131000000,2020,4397,42.3,197454,30.7,57.05,250,5298,68,2.226847772
경기도,경기남양주시,4136000000,2020,7616,41.5,713321,29.7,53.5,719,5298,184,1.067682011
경기도,경기오산시,4137000000,2020,3411,38.4,229725,28.4,60.95,137,5298,118,1.484818805
경기도,경기시흥시,4139000000,2020,5101,39.4,500895,33.8,61.3,470,5298,145,1.018377105
경기도,경기군포시,4141000000,2020,5030,42,273791,27.9,56.45,448,5298,130,1.837167767
경기도,경기의왕시,4143000000,2020,846,42.1,163795,28.8,56.4,131,5298,83,0.516499283
경기도,경기하남시,4145000000,2020,2884,40.5,293452,26.6,61.5,265,5298,49,0.982784237
경기도,경기용인처인구,4146100000,2020,2408,42.2,257498,25.1,54.9,144,5298,40,0.935152894
경기도,경기용인기흥구,4146300000,2020,6135,40.1,440835,25.1,54.9,444,5298,152,1.391677158
경기도,경기용인수지구,4146500000,2020,4091,39.9,375843,25.1,54.9,378,5298,95,1.088486416
경기도,경기파주시,4148000000,2020,4530,41.1,465617,28.1,58.55,507,5298,164,0.972902622
경기도,경기이천시,4150000000,2020,4337,41.6,218388,32,64.05,168,5298,38,1.985914977
경기도,경기안성시,4155000000,2020,1305,43.9,187012,25.8,63.8,98,5298,57,0.697816183
경기도,경기김포시,4157000000,2020,2808,39.7,473970,34.2,58.15,447,5298,193,0.59244256
경기도,경기화성시,4159000000,2020,8452,37.4,855248,30.3,64.1,398,5298,616,0.988251361
경기도,경기광주시,4161000000,2020,3851,41.7,382054,22.5,60.2,404,5298,57,1.007972695
경기도,경기양주시,4163000000,2020,1755,42.5,230359,22.5,54.15,195,5298,104,0.761854323
경기도,경기포천시,4165000000,2020,1023,46.7,147274,28.3,59.6,296,5298,48,0.694623627
경기도,경기여주시,4167000000,2020,2099,46.7,111897,25.5,60.6,144,5298,24,1.875832239
경기도,경기연천군,4180000000,2020,324,48.5,43516,23.5,62.25,115,5298,20,0.744553727
경기도,경기가평군,4182000000,2020,463,49.5,62377,20.1,61.45,98,5298,17,0.742260769
경기도,경기양평군,4183000000,2020,880,48.9,118810,28.2,58.7,202,5298,43,0.740678394
강원도,강원춘천시,4211000000,2020,6125,43.8,282765,33.1,56.3,159,7769,283,2.166109667
강원도,강원원주시,4213000000,2020,7807,42.6,354376,32.7,58.7,319,7769,193,2.203027293
강원도,강원강릉시,4215000000,2020,5179,46.3,213321,30.5,58.2,117,7769,178,2.427796607
강원도,강원동해시,4217000000,2020,1636,45.5,90593,22.5,59.05,133,7769,11,1.805879041
강원도,강원태백시,4219000000,2020,260,48.4,42719,25.3,59.6,4,7769,47,0.608628479
강원도,강원속초시,4221000000,2020,1853,45.4,82665,16.3,62.7,55,7769,92,2.241577451
강원도,강원삼척시,4223000000,2020,1269,48.5,65243,26.6,59.45,7,7769,49,1.945036249
강원도,강원홍천군,4272000000,2020,1522,49.7,69242,22.4,67.1,75,7769,55,2.198087866
강원도,강원횡성군,4273000000,2020,176,51.8,46472,22.5,66.35,14,7769,65,0.378722672
강원도,강원영월군,4275000000,2020,217,51.8,38662,30.8,64.7,29,7769,40,0.561274637
강원도,강원평창군,4276000000,2020,245,51.5,41681,24.6,68.65,24,7769,53,0.587797798
강원도,강원정선군,4277000000,2020,38,51.3,36870,22,69.05,19,7769,73,0.103064822
강원도,강원철원군,4278000000,2020,43,46,44699,23.9,63.8,182,7769,48,0.09619902
강원도,강원화천군,4279000000,2020,11,45.9,24857,21.5,67.7,16,7769,32,0.044253128
강원도,강원양구군,4280000000,2020,23,45,22278,24.2,68.35,9,7769,10,0.103240865
강원도,강원인제군,4281000000,2020,80,45.6,31694,23.3,71.45,37,7769,32,0.252413706
강원도,강원고성군,4282000000,2020,11,51.3,26757,15.6,66.8,2,7769,59,0.041110737
강원도,강원양양군,4283000000,2020,88,51.4,27946,20.2,66.9,6,7769,18,0.314893008
충청북도,충북청주상당구,4311100000,2020,6756,42.5,190034,25.1,59.7,95,7693,94,3.555153288
충청북도,충북청주서원구,4311200000,2020,4164,42.7,194720,25.1,59.7,154,7693,90,2.138455218
충청북도,충북청주흥덕구,4311300000,2020,5112,39.8,265866,25.1,59.7,98,7693,155,1.922773126
충청북도,충북청주청원구,4311400000,2020,3159,40,194373,25.1,59.7,76,7693,106,1.625225726
충청북도,충북충주시,4313000000,2020,3867,45.6,210186,29.3,61.5,84,7693,123,1.839799035
충청북도,충북제천시,4315000000,2020,3553,46.8,133018,25.4,59.05,255,7693,69,2.671067074
충청북도,충북보은군,4372000000,2020,333,54,32412,30.9,68.15,3,7693,8,1.02739726
충청북도,충북옥천군,4373000000,2020,535,51.1,50527,29.4,63.7,15,7693,9,1.058839828
충청북도,충북영동군,4374000000,2020,962,51.9,47475,18.1,61.5,14,7693,6,2.026329647
충청북도,충북증평군,4374500000,2020,447,43.4,36807,25.9,61.25,22,7693,30,1.214442905
충청북도,충북진천군,4375000000,2020,1225,42.8,83718,33,68.55,98,7693,37,1.463245658
충청북도,충북괴산군,4376000000,2020,438,54.2,39393,30.4,65.9,72,7693,24,1.111872668
충청북도,충북음성군,4377000000,2020,678,47.2,93153,28,67.2,170,7693,43,0.727834852
충청북도,충북단양군,4380000000,2020,23,52.8,29155,17.2,63.4,7,7693,26,0.078888698
충청남도,충남천안동남구,4413100000,2020,4608,42.1,258009,31.3,63.85,348,7200,153,1.78598421
충청남도,충남천안서북구,4413300000,2020,7311,37.8,400799,31.3,63.85,349,7200,203,1.824106348
충청남도,충남공주시,4415000000,2020,2718,49.2,104545,22.2,62.7,86,7200,62,2.599837391
충청남도,충남보령시,4418000000,2020,1281,48.7,100229,20.9,64.2,91,7200,95,1.278073212
충청남도,충남아산시,4420000000,2020,4622,40.3,316129,26,62.4,209,7200,129,1.462061374
충청남도,충남서산시,4421000000,2020,1280,43.7,175591,28,66.85,144,7200,198,0.728966747
충청남도,충남논산시,4423000000,2020,3726,48.9,116675,22.1,61.5,49,7200,116,3.19348618
충청남도,충남계룡시,4425000000,2020,20,40,42822,24.5,53.75,12,7200,51,0.046704965
충청남도,충남당진시,4427000000,2020,3623,43.8,166249,23.4,68.5,151,7200,311,2.179261229
충청남도,충남금산군,4471000000,2020,1098,51.6,51413,24.5,62.1,29,7200,22,2.135646626
충청남도,충남부여군,4476000000,2020,1407,53.4,65354,23.1,66.05,16,7200,29,2.152890412
충청남도,충남서천군,4477000000,2020,1105,54.1,51866,27.1,66.5,27,7200,41,2.130490109
충청남도,충남청양군,4479000000,2020,366,54,30948,31.9,76.4,50,7200,29,1.182628926
충청남도,충남홍성군,4480000000,2020,2239,46.6,100102,29.7,63,51,7200,168,2.236718547
충청남도,충남예산군,4481000000,2020,1190,51.9,78084,29.1,65.05,15,7200,114,1.523999795
충청남도,충남태안군,4482500000,2020,570,51.7,62214,28.4,72.05,26,7200,22,0.916192497
전라북도,전북전주완산구,4511100000,2020,8117,42.5,339718,30.8,57.5,226,9609,141,2.389334683
전라북도,전북전주덕진구,4511300000,2020,6224,40.8,317714,30.8,57.5,6,9609,113,1.958994567
전라북도,전북군산시,4513000000,2020,3047,44.3,267859,26,54.2,164,9609,151,1.13753878
전라북도,전북익산시,4514000000,2020,4134,45.1,282276,24.4,56.35,184,9609,109,1.464524083
전라북도,전북정읍시,4518000000,2020,1261,49.3,108508,26.5,60.9,37,9609,15,1.162126295
전라북도,전북남원시,4519000000,2020,2068,49.3,80662,19.8,64.9,15,9609,14,2.563784682
전라북도,전북김제시,4521000000,2020,1216,51.7,82450,29.4,62.5,69,9609,1,1.474833232
전라북도,전북완주군,4571000000,2020,471,46.7,91609,23.8,62.3,26,9609,68,0.514141624
전라북도,전북진안군,4572000000,2020,119,53.6,25394,22.6,72.4,3,9609,6,0.468614633
전라북도,전북무주군,4573000000,2020,53,52.7,24036,25.8,73.35,1,9609,10,0.220502579
전라북도,전북장수군,4574000000,2020,60,52.7,22085,14.1,79.6,1,9609,6,0.271677609
전라북도,전북임실군,4575000000,2020,22,54.1,27314,30.1,70.8,4,9609,13,0.080544776
전라북도,전북순창군,4577000000,2020,251,52.4,27810,19.4,66.1,81,9609,2,0.902553038
전라북도,전북고창군,4579000000,2020,743,52.8,54529,20.5,66,12,9609,19,1.362577711
전라북도,전북부안군,4580000000,2020,844,52.5,52140,25.7,69.8,8,9609,35,1.618718834
전라남도,전남목포시,4611000000,2020,5582,42.9,224044,20.9,56.5,43,6027,100,2.491474889
전라남도,전남여수시,4613000000,2020,2913,44.7,280242,20.7,62.65,39,6027,162,1.039458754
전라남도,전남순천시,4615000000,2020,3281,42.5,282189,21,60.6,191,6027,160,1.162695924
전라남도,전남나주시,4617000000,2020,981,45.6,115613,27.5,65.3,40,6027,99,0.848520495
전라남도,전남광양시,4623000000,2020,1171,41.6,151769,21.2,64.3,78,6027,159,0.771567316
전라남도,전남담양군,4671000000,2020,297,51.5,46280,16.3,65.8,9,6027,133,0.641745895
전라남도,전남곡성군,4672000000,2020,74,54.4,28039,25,66.85,3,6027,18,0.263918114
전라남도,전남구례군,4673000000,2020,69,53.5,25719,14.8,67.55,6,6027,3,0.268284148
전라남도,전남고흥군,4677000000,2020,1971,56.3,63922,17.5,75.35,11,6027,25,3.083445449
전라남도,전남보성군,4678000000,2020,278,55.1,40482,22.1,71.25,4,6027,18,0.686724964
전라남도,전남화순군,4679000000,2020,615,49,62522,30.3,62.4,39,6027,9,0.983653754
전라남도,전남장흥군,4680000000,2020,211,52.7,37800,26.6,68.85,1,6027,12,0.558201058
전라남도,전남강진군,4681000000,2020,173,53,34597,17.2,68.4,0,6027,11,0.500043356
전라남도,전남해남군,4682000000,2020,1710,51.7,68806,25.9,74.35,3,6027,58,2.48524838
전라남도,전남영암군,4683000000,2020,169,48.9,53699,28.7,66.55,10,6027,9,0.31471722
전라남도,전남무안군,4684000000,2020,443,44,86132,20.2,60.5,10,6027,26,0.514326847
전라남도,전남함평군,4686000000,2020,168,54.4,32050,15.6,67,11,6027,14,0.524180967
전라남도,전남영광군,4687000000,2020,665,49.3,53099,24.8,68.35,11,6027,5,1.252377634
전라남도,전남장성군,4688000000,2020,274,50.4,44464,23.2,67.2,39,6027,29,0.616228859
전라남도,전남완도군,4689000000,2020,71,51.6,49916,24.1,68,3,6027,10,0.142238961
전라남도,전남진도군,4690000000,2020,86,52.1,31227,12.3,70.75,8,6027,7,0.275402696
전라남도,전남신안군,4691000000,2020,28,55.1,38938,6.2,76.95,1,6027,10,0.071909189
경상북도,경북포항남구,4711100000,2020,3735,44.3,230422,24.8,57.55,121,6148,83,1.620938973
경상북도,경북포항북구,4711300000,2020,5061,44,272494,24.8,57.55,125,6148,93,1.857288601
경상북도,경북경주시,4713000000,2020,4266,47.2,253502,23,60.2,208,6148,61,1.68282696
경상북도,경북김천시,4715000000,2020,3262,46.7,140548,24.7,60.75,86,6148,35,2.320915274
경상북도,경북안동시,4717000000,2020,2887,47.6,158907,25.4,60.2,145,6148,106,1.816785919
경상북도,경북구미시,4719000000,2020,6571,39.1,416328,27.7,59.6,238,6148,182,1.578322861
경상북도,경북영주시,4721000000,2020,1350,49.3,103119,24.4,56.2,54,6148,71,1.309167079
경상북도,경북영천시,4723000000,2020,1622,50.1,102015,28.7,66.1,62,6148,27,1.58996226
경상북도,경북상주시,4725000000,2020,873,51.6,97228,18.7,63.85,54,6148,54,0.897889497
경상북도,경북문경시,4728000000,2020,2595,50.8,71406,28.9,61.55,19,6148,32,3.634148391
경상북도,경북경산시,4729000000,2020,3548,43.5,263728,28.1,55.15,799,6148,121,1.345325487
경상북도,경북군위군,4772000000,2020,65,57.6,23256,18.8,71,9,6148,7,0.279497764
경상북도,경북의성군,4773000000,2020,185,57.3,51724,15.4,71.6,49,6148,13,0.35766762
경상북도,경북청송군,4775000000,2020,75,55.7,25044,22.4,74.85,37,6148,2,0.299472928
경상북도,경북영양군,4776000000,2020,0,55.3,16692,24.2,70.4,3,6148,4,0
경상북도,경북영덕군,4777000000,2020,241,55,36313,17.5,63,26,6148,27,0.663674166
경상북도,경북청도군,4782000000,2020,413,55.7,42263,30,68.95,160,6148,9,0.977214112
경상북도,경북고령군,4783000000,2020,24,52.6,31361,21.1,64.85,14,6148,4,0.076528172
경상북도,경북성주군,4784000000,2020,80,53.3,43414,15.8,68.15,21,6148,18,0.184272355
경상북도,경북칠곡군,4785000000,2020,460,43.2,114758,24.7,60.3,63,6148,51,0.400843514
경상북도,경북예천군,4790000000,2020,117,49.5,55613,26.9,67.9,54,6148,51,0.210382465
경상북도,경북봉화군,4792000000,2020,76,55.1,31494,33.5,71.15,69,6148,7,0.241315806
경상북도,경북울진군,4793000000,2020,227,50,48716,33.5,61.5,7,6148,19,0.465966007
경상북도,경북울릉군,4794000000,2020,0,51.1,9077,21.3,83,1,6148,16,0
경상남도,경남창원의창구,4812100000,2020,1994,42,262408,26.2,57.1,204,3504,132,0.759885369
경상남도,경남창원성산구,4812300000,2020,4574,40.1,214570,26.2,57.1,25,3504,97,2.131705271
경상남도,경남창원마산합포구,4812500000,2020,3372,46.2,175716,26.2,57.1,104,3504,72,1.919005668
경상남도,경남창원마산회원구,4812700000,2020,3155,44.4,191289,26.2,57.1,11,3504,66,1.649336867
경상남도,경남창원진해구,4812900000,2020,1452,41.2,192755,26.2,57.1,54,3504,91,0.753287852
경상남도,경남진주시,4817000000,2020,7248,43,348096,29.9,55.6,205,3504,129,2.082184225
경상남도,경남통영시,4822000000,2020,1571,45.4,128293,20.6,55.5,12,3504,43,1.2245407
경상남도,경남사천시,4824000000,2020,699,46.2,111105,30.8,62.35,75,3504,14,0.629134602
경상남도,경남김해시,4825000000,2020,4788,40.5,542338,29.5,57.85,149,3504,231,0.882844278
경상남도,경남밀양시,4827000000,2020,481,50.5,104831,25.7,57.6,53,3504,34,0.458833742
경상남도,경남거제시,4831000000,2020,3654,39.8,245754,21.4,59.35,164,3504,67,1.486852706
경상남도,경남양산시,4833000000,2020,4613,41.4,352229,28,56.8,78,3504,151,1.309659341
경상남도,경남의령군,4872000000,2020,106,55.1,26800,18.4,68,3,3504,31,0.395522388
경상남도,경남함안군,4873000000,2020,239,48.3,64182,27.2,60.65,6,3504,31,0.372378549
경상남도,경남창녕군,4874000000,2020,493,51.9,61301,15.1,63.7,45,3504,15,0.804228316
경상남도,경남고성군,4882000000,2020,236,51.7,51361,16.1,64.55,7,3504,15,0.459492611
경상남도,경남남해군,4884000000,2020,202,55.1,42958,21.7,65.95,3,3504,5,0.470226733
경상남도,경남하동군,4885000000,2020,236,54.1,44785,27.3,70.85,56,3504,4,0.526962153
경상남도,경남산청군,4886000000,2020,44,55.2,34857,18.6,71.15,22,3504,13,0.126230026
경상남도,경남함양군,4887000000,2020,304,53,39080,23.7,67.55,7,3504,6,0.777891505
경상남도,경남거창군,4888000000,2020,924,49.2,61502,24.3,66.65,22,3504,16,1.502390166
경상남도,경남합천군,4889000000,2020,184,56.4,44006,20.3,66.1,20,3504,19,0.418124801
제주특별자치도,제주제주시,5011000000,2020,10406,41.4,492466,25.8,63.1,346,6062,202,2.113039276
제주특별자치도,제주서귀포시,5013000000,2020,2293,44.9,182169,25.8,71.3,70,6062,59,1.258721297
서울특별시,서울종로구,1111000000,2021,12128,45.4,144683,30.3,54.45,5476,6208,45,8.382463731
서울특별시,서울중구,1114000000,2021,6153,45.8,122499,26.8,55.5,7401,6208,46,5.022898146
서울특별시,서울용산구,1117000000,2021,3950,44.3,222953,26.5,59.3,5007,6208,50,1.771673851
서울특별시,서울성동구,1120000000,2021,5097,43.4,285990,30.5,56.3,5451,6208,51,1.782230148
서울특별시,서울광진구,1121500000,2021,7902,42.9,339996,27.1,56.85,7031,6208,46,2.32414499
서울특별시,서울동대문구,1123000000,2021,7250,44.3,337400,23.1,54.5,10069,6208,47,2.148784825
서울특별시,서울중랑구,1126000000,2021,8867,45.3,387350,29.9,54.85,7794,6208,61,2.289144185
서울특별시,서울성북구,1129000000,2021,6248,43.7,430528,30.8,52.5,8423,6208,54,1.451241267
서울특별시,서울강북구,1130500000,2021,4362,46.7,299182,29,51.8,6425,6208,59,1.457975413
서울특별시,서울도봉구,1132000000,2021,4222,46.1,317366,31.8,53.55,6055,6208,72,1.33032524
서울특별시,서울노원구,1135000000,2021,9825,43.9,510956,24,53.9,8239,6208,181,1.922866157
서울특별시,서울은평구,1138000000,2021,8597,44.7,473307,27.1,55.35,9025,6208,110,1.816368657
서울특별시,서울서대문구,1141000000,2021,7792,43.9,304819,28.2,53,5635,6208,58,2.556271099
서울특별시,서울마포구,1144000000,2021,16416,42.2,368905,28.7,59.8,6142,6208,86,4.449926133
서울특별시,서울양천구,1147000000,2021,6551,42.8,447302,29.6,55.9,7306,6208,97,1.46455862
서울특별시,서울강서구,1150000000,2021,11269,43.1,574315,30.4,57.65,9483,6208,150,1.962163621
서울특별시,서울구로구,1153000000,2021,9359,44.2,396754,24,58.15,10583,6208,61,2.358892412
서울특별시,서울금천구,1154500000,2021,5590,44.8,230811,31.8,58.3,5811,6208,55,2.42189497
서울특별시,서울영등포구,1156000000,2021,8858,43.2,376837,29.3,58.75,10753,6208,53,2.350618437
서울특별시,서울동작구,1159000000,2021,10467,43.5,385483,26.7,55.8,8157,6208,57,2.715294838
서울특별시,서울관악구,1162000000,2021,12392,42.9,485699,23.8,54.4,9559,6208,78,2.551374411
서울특별시,서울서초구,1165000000,2021,18079,41.7,412279,27.7,55.35,10197,6208,139,4.385137249
서울특별시,서울강남구,1168000000,2021,28094,41.9,533042,31.9,57.4,13692,6208,132,5.270504013
서울특별시,서울송파구,1171000000,2021,16742,42.2,658338,29,57.5,13423,6208,143,2.543070581
서울특별시,서울강동구,1174000000,2021,13863,43,462664,23.2,59.1,8973,6208,76,2.996342918
부산광역시,부산진구,2611000000,2021,12973,50.3,353159,24.5,51.25,2011,7275,30,3.673416223
부산광역시,부산수영구,2614000000,2021,9878,48.7,175095,24.8,50.4,1251,7275,21,5.641508895
부산광역시,부산동구,2617000000,2021,4990,49.5,87679,27.6,49.4,982,7275,6,5.691214544
부산광역시,부산중구,2620000000,2021,2212,50.5,40524,26.5,46.35,538,7275,5,5.458493732
부산광역시,부산북구,2623000000,2021,4189,45.7,283211,25.4,53.1,1419,7275,78,1.479109215
부산광역시,부산동래구,2626000000,2021,8005,44.7,266866,24,52.9,1745,7275,49,2.999632775
부산광역시,부산남구,2629000000,2021,5188,45.6,262069,23.3,49.6,1527,7275,40,1.979631318
부산광역시,부산사상구,2632000000,2021,3565,45.3,208298,23.2,51.45,1507,7275,35,1.711490269
부산광역시,부산해운대구,2635000000,2021,8460,44.7,396438,26.4,51.9,2193,7275,73,2.134003299
부산광역시,부산서구,2638000000,2021,908,45.9,105164,27,53.35,1414,7275,7,0.863413335
부산광역시,부산금정구,2641000000,2021,4038,46.7,228049,27.5,50.35,1494,7275,40,1.770672092
부산광역시,부산강서구,2644000000,2021,1198,39.1,142918 ,25.9,63.2,943,7275,88,0.838242909
부산광역시,부산영도구,2647000000,2021,2383,45.4,110638,26.8,53,936,7275,15,2.153871183
부산광역시,부산연제구,2650000000,2021,4659,46.4,207144,25.5,52.8,2545,7275,27,2.249160005
부산광역시,부산사하구,2653000000,2021,5068,46.4,306003,25.9,54.7,1745,7275,63,1.656192913
부산광역시,부산기장군,2671000000,2021,3139,42.1,177125,28.5,57.25,957,7275,132,1.772194778
대구광역시,대구중구,2711000000,2021,4664,45.1,74791,29.1,56.25,768,5133,22,6.236044444
대구광역시,대구동구,2714000000,2021,6183,45.6,341436,22.9,53.95,2047,5133,114,1.810881102
대구광역시,대구서구,2717000000,2021,3228,49.1,164528,25.2,51.65,2237,5133,20,1.961976077
대구광역시,대구남구,2720000000,2021,3174,48.1,143175,19.8,49.5,1430,5133,22,2.21686747
대구광역시,대구북구,2723000000,2021,7136,42.9,437008,28.3,53.75,2351,5133,102,1.632922052
대구광역시,대구수성구,2726000000,2021,12090,43.3,417097,25,53,1886,5133,90,2.898606319
대구광역시,대구달서구,2729000000,2021,12118,43.4,544926,22.9,54.85,2952,5133,186,2.223788184
대구광역시,대구달성군,2771000000,2021,2274,41,262451,22.1,61.75,1652,5133,99,0.866447451
인천광역시,인천중구,2811000000,2021,3979,42,143633,26.2,59.9,2060,5984,128,2.770254746
인천광역시,인천동구,2814000000,2021,702,47.6,61486,21.8,57.45,938,5984,15,1.141723319
인천광역시,인천미추홀구,2817700000,2021,6558,44.4,407464,30.7,58.05,5329,5984,33,1.609467339
인천광역시,인천연수구,2818500000,2021,3989,39.8,389644,29.2,58.6,4865,5984,113,1.023755017
인천광역시,인천남동구,2820000000,2021,9909,42.7,518272,29,57.6,4834,5984,159,1.911930415
인천광역시,인천부평구,2823700000,2021,12470,43.9,486765,31.8,58.2,6096,5984,94,2.561811141
인천광역시,인천계양구,2824500000,2021,4866,43.7,295696,32.6,59.35,3298,5984,67,1.645609004
인천광역시,인천서구,2826000000,2021,9523,40.6,555380,28.9,61.4,5749,5984,140,1.714681839
인천광역시,인천강화군,2871000000,2021,220,53.4,69693,19.3,66.35,710,5984,5,0.315670153
인천광역시,인천옹진군,2872000000,2021,0,50.7,20342,26.6,78.6,1,5984,0,0
광주광역시,광주동구,2911000000,2021,3183,45.5,103470,23.9,55.05,478,9391,82,3.076253987
광주광역시,광주서구,2914000000,2021,6760,42.4,291231,31.1,59.8,1456,9391,171,2.321181468
광주광역시,광주남구,2915500000,2021,3360,43.3,215575,24.1,57.05,924,9391,51,1.558622289
광주광역시,광주북구,2917000000,2021,8746,42.7,427114,29,55.1,1614,9391,216,2.047696868
광주광역시,광주광산구,2920000000,2021,6704,38.9,404221,26.8,60.8,2473,9391,374,1.658498693
대전광역시,대전동구,3011000000,2021,3585,45.1,222222,21.8,52.9,1701,9563,52,1.613251613
대전광역시,대전중구,3014000000,2021,6866,45.5,230341,26.8,57.5,2402,9563,52,2.980798034
대전광역시,대전서구,3017000000,2021,12066,41.4,473365,19,59.45,3313,9563,112,2.548984399
대전광역시,대전유성구,3020000000,2021,5444,39.2,351277,28.6,60.6,2761,9563,160,1.54977411
대전광역시,대전대덕구,3023000000,2021,2905,44.5,175046,26.4,57.4,1228,9563,83,1.659563772
울산광역시,울산중구,3111000000,2021,3649,44.1,212883,24.6,54.75,1401,5782,117,1.714087081
울산광역시,울산남구,3114000000,2021,10169,42.4,313819,26.5,55.9,1893,5782,120,3.240402907
울산광역시,울산동구,3117000000,2021,494,42,154096,27,54.15,992,5782,67,0.320579379
울산광역시,울산북구,3120000000,2021,608,39,218735,26.2,59.45,1164,5782,75,0.277961917
울산광역시,울산울주군,3171000000,2021,1118,43.8,222059,19.7,58.65,750,5782,107,0.503469799
세종특별자치시,세종시,3611000000,2021,8347,37.7,371895,25.5,62.6,1993,4129,85,2.244450719
경기도,경기수원장안구,4111100000,2021,4602,42.3,273835,28.1,59.45,2640,6207,58,1.680574068
경기도,경기수원권선구,4111300000,2021,3483,41.1,364136,28.1,59.45,3059,6207,145,0.956510754
경기도,경기수원팔달구,4111500000,2021,9701,43.4,182321,28.1,59.45,3216,6207,43,5.32083523
경기도,경기수원영통구,4111700000,2021,5742,37.8,363422,28.1,59.45,3040,6207,89,1.579981399
경기도,경기성남수정구,4113100000,2021,5044,44.1,235988,26.3,59.85,3525,6207,26,2.137396817
경기도,경기성남중원구,4113300000,2021,3840,44.4,210777,26.3,59.85,3587,6207,42,1.821830655
경기도,경기성남분당구,4113500000,2021,22057,41.2,484183,26.3,59.85,5738,6207,135,4.555508971
경기도,경기의정부시,4115000000,2021,11138,43.3,463661,29,55.6,6376,6207,112,2.40218608
경기도,경기안양만안구,4117100000,2021,5363,44.4,238311,28.6,58.6,3599,6207,52,2.250420669
경기도,경기안양동안구,4117300000,2021,7737,41.6,308867,28.6,58.6,3933,6207,83,2.504961683
경기도,경기부천시,4119000000,2021,16167,43.4,806067,31.1,59,11253,6207,199,2.005664542
경기도,경기광명시,4121000000,2021,5122,42.5,292893,29.7,57.3,4643,6207,88,1.748761493
